frame_index,sample_time_s,mission_elapsed_time_s,met_raw_text,met_parse_status,met_raw_unit,met_raw_value,met_si_value,met_variant,stage1_velocity_raw_text,stage1_velocity_parse_status,stage1_velocity_raw_unit,stage1_velocity_raw_value,stage1_velocity_si_value,stage1_velocity_variant,stage1_altitude_raw_text,stage1_altitude_parse_status,stage1_altitude_raw_unit,stage1_altitude_raw_value,stage1_altitude_si_value,stage1_altitude_variant,stage2_velocity_raw_text,stage2_velocity_parse_status,stage2_velocity_raw_unit,stage2_velocity_raw_value,stage2_velocity_si_value,stage2_velocity_variant,stage2_altitude_raw_text,stage2_altitude_parse_status,stage2_altitude_raw_unit,stage2_altitude_raw_value,stage2_altitude_si_value,stage2_altitude_variant
42677,711.9996323918589,708.0,SECO-1 T+00:11:48 STAGE2 VELOCITY,parsed,s,708.0,708.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"BOOSTER TOUCHDOWN 000,000 FT",parsed,FT,0.0,0.0,raw,"013,842 STAGE2 MPH ALTITUDE",parsed,MPH,13842.0,6187.92768,raw,"000,110 MI",parsed,MI,0.11,177.02784,raw
42797,714.0016464951703,710.0,SECO-1 T+00:11:50 STAGE2 VELOCITY,parsed,s,710.0,710.0,raw,"BOOSTER TOUCHDOWN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"013,914 STAGE2 MPH ALTITUDE",parsed,MPH,13914.0,6220.11456,raw,60L'000 MI,parsed,MI,0.0,0.0,raw
42917,716.0036605984818,711.0,SECO-1 T+00:11:51 STAGE2 VELOCITY,parsed,s,711.0,711.0,raw,"BOOSTER TOUCHDOWN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 T",parsed,MI,0.0,0.0,raw,000 STAGE2 MPH ALTITUDE,parsed,MPH,0.0,0.0,raw,60L'000 MI,parsed,MI,0.0,0.0,raw
43037,718.0056747017933,713.0,SECO-1 T+00:11:53 STAGE2 VELOCITY,parsed,s,713.0,713.0,raw,"BOOSTER TOUCHOOWN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000",parsed,MI,0.0,0.0,raw,"014,051 STAGE2 MPH ALTITUDE",parsed,MPH,14051.0,6281.35904,raw,60L'000 MI,parsed,MI,0.0,0.0,raw
43157,720.0076888051047,716.0,SECO-1 T+00:11:56 STAGE2 VELOCITY,parsed,s,716.0,716.0,raw,"BOOSTER TOUCHOOWN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000",parsed,MI,0.0,0.0,raw,"014,132 STAGE2 MPH ALTITUDE",parsed,MPH,14132.0,6317.56928,raw,60L'000 MI,parsed,MI,0.0,0.0,raw
43276,721.9930194575553,718.0,SECO-1 T+00:11:58 STAGE2 VELOCITY,parsed,s,718.0,718.0,raw,"BOOSTER TOUCHDOWN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"014,205 STAGE2 MPH ALTITUDE",parsed,MPH,14205.0,6350.2032,raw,"000,108 MI",parsed,MI,0.108,173.809152,raw
43396,723.9950335608668,720.0,SECO-1 T+00:12:00 STAGE2 VELOCITY,parsed,s,720.0,720.0,raw,"BOOSTER TOUCHOOWN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 ET",parsed,MI,0.0,0.0,raw,"014,280 STAGE2 MPH ALTITUDE",parsed,MPH,14280.0,6383.7312,raw,"000,108 MI",parsed,MI,0.108,173.809152,raw
43516,725.9970476641782,721.0,SEC0-1 T+00:12:01 STAGE2 VELOCITY,parsed,s,721.0,721.0,raw,"BOOSTER TOUCHDOWN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 T",parsed,MI,0.0,0.0,raw,"014,348 STAGE2 MPH ALTITUDE",parsed,MPH,14348.0,6414.12992,raw,"000,108 MI",parsed,MI,0.108,173.809152,raw
43636,727.9990617674896,723.0,SECO-T T+00:12:03 STAGE2 VELOCITY,parsed,s,723.0,723.0,raw,"IOOSTER TOUCHDOWN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"014,393 STAGE2 MPH ALTITUDE",parsed,MPH,14393.0,6434.24672,raw,"000,108 MI",parsed,MI,0.108,173.809152,raw
43756,730.0010758708011,726.0,SECO-1 T+00:12:06 STAGE2 VELOCITY,parsed,s,726.0,726.0,raw,"BOOSTER TOUCHDOWN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"014,489 STAGE2 MPH ALTITUDE",parsed,MPH,14489.0,6477.16256,raw,"000,107 MI",parsed,MI,0.107,172.199808,raw
43876,732.0030899741125,728.0,SECO-1 T+00:12:08 STAGE2 VELOCITY,parsed,s,728.0,728.0,raw,"BOOSTER TOUCHDOWN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 EI",parsed,MI,0.0,0.0,raw,"014,553 STAGE2 MPH ALTITUDE",parsed,MPH,14553.0,6505.77312,raw,"000,107 MI",parsed,MI,0.107,172.199808,raw
43996,734.005104077424,729.0,SECD-1 T+00:12:09 STAGE2 VELOCITY,parsed,s,729.0,729.0,raw,"JUSTER TOUCHOOWN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"014,608 STAGE2 MPH ALTITUDE",parsed,MPH,14608.0,6530.36032,raw,"000,107 MI",parsed,MI,0.107,172.199808,raw
44116,736.0071181807355,731.0,SECO-1 T+00:12: 11 STAGE2 VELOCITY,parsed,s,731.0,731.0,raw,"STEA TOUCHDOWN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"014,711 STAGE2 MPH ALTITUDE",parsed,MPH,14711.0,6576.4054399999995,raw,"000,107 MI",parsed,MI,0.107,172.199808,raw
44235,737.992448833186,734.0,SECO-1 T+00:12:14 STAGE2 VELOCITY,parsed,s,734.0,734.0,raw,"OSTER TOUCHDOWN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000",parsed,MI,0.0,0.0,raw,"014,805 STAGE2 MPH ALTITUDE",parsed,MPH,14805.0,6618.4272,raw,"000,107 MI",parsed,MI,0.107,172.199808,raw
44355,739.9944629364975,736.0,SECO-1 T+00:12:16 STAGE2 VELOCITY,parsed,s,736.0,736.0,raw,"OSTER TOUCHDOWN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000",parsed,MI,0.0,0.0,raw,"014,857 STAGE2 MPH ALTITUDE",parsed,MPH,14857.0,6641.67328,raw,"000,107 MI",parsed,MI,0.107,172.199808,raw
44475,741.996477039809,738.0,SECO-1 T+00:12:18 STAGE2 VELOCITY,parsed,s,738.0,738.0,raw,"BODSTER TOUCHDOWN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"014,929 STAGE2 MPH ALTITUDE",parsed,MPH,14929.0,6673.86016,raw,"000,107 MI",parsed,MI,0.107,172.199808,raw
44595,743.9984911431204,740.0,SECO-1 T+00:12:20 STAGE2 VELOCITY,parsed,s,740.0,740.0,raw,"BOOSTER TOUCHDOWN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"015,025 STAGE2 MPH ALTITUDE",parsed,MPH,15025.0,6716.776,raw,"000,106 MI",parsed,MI,0.106,170.590464,raw
44715,746.0005052464319,742.0,SECO-1 T+00:12:22 STAGE2 VELOCITY,parsed,s,742.0,742.0,raw,"BOOSTER TOUCHDOWN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"015,118 STAGE2 MPH ALTITUDE",parsed,MPH,15118.0,6758.3507199999995,raw,"000,106 MI",parsed,MI,0.106,170.590464,raw
44835,748.0025193497432,743.0,SEC0-1 T+00:12:23 STAGE2 VELOCITY,parsed,s,743.0,743.0,raw,"DSTEA TOUCHDOWN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"015,186 STAGE2 MPH ALTITUDE",parsed,MPH,15186.0,6788.74944,raw,"000,105 MI",parsed,MI,0.105,168.98112,raw
44955,750.0045334530547,745.0,SECO-1 T+00:12:25 STAGE2 VELOCITY,parsed,s,745.0,745.0,raw,"TEH TOUCHOOWN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"015,270 STAGE2 MPH ALTITUDE",parsed,MPH,15270.0,6826.3008,raw,"000,105 MI",parsed,MI,0.105,168.98112,raw
45075,752.0065475563662,747.0,SECO-1 T+00:12:27 STAGE2 VELOCITY,parsed,s,747.0,747.0,raw,"ER TOUCHDOWN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"015,355 STAGE2 MPH ALTITUDE",parsed,MPH,15355.0,6864.2991999999995,raw,"000,105 MI",parsed,MI,0.105,168.98112,raw
45194,753.9918782088167,750.0,SECO-1 T+00:12:30 STAGE2 VELOCITY,parsed,s,750.0,750.0,raw,"ER TOUCHDOWN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"015,440 STAGE2 MPH ALTITUDE",parsed,MPH,15440.0,6902.2976,raw,"000,104 MI",parsed,MI,0.104,167.371776,raw
45314,755.9938923121282,752.0,SECO-T T+00:12:32 STAGE2 VELOCITY,parsed,s,752.0,752.0,raw,"TOUCHDOWN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"015,522 STAGE2 MPH ALTITUDE",parsed,MPH,15522.0,6938.95488,raw,"000,104 MI",parsed,MI,0.104,167.371776,raw
45434,757.9959064154397,754.0,SEC0-1 T+00:12:34 STAGE2 VELOCITY,parsed,s,754.0,754.0,raw,"TOUCHDOWN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"015,614 STAGE2 MPH ALTITUDE",parsed,MPH,15614.0,6980.08256,raw,"000,104 MI",parsed,MI,0.104,167.371776,raw
45554,759.9979205187511,756.0,SECO-1 T+00:12:36 STAGE2 VELOCITY,parsed,s,756.0,756.0,raw,"TOUCHOOWN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"015,691 STAGE2 MPH ALTITUDE",parsed,MPH,15691.0,7014.50464,raw,"000,104 MI",parsed,MI,0.104,167.371776,raw
45674,761.9999346220626,758.0,SEC0-1 T+00:12:38 STAGE2 VELOCITY,parsed,s,758.0,758.0,raw,"TOUCHDOWN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"015,785 STAGE2 MPH ALTITUDE",parsed,MPH,15785.0,7056.5264,raw,"000,104 MI",parsed,MI,0.104,167.371776,raw
45794,764.0019487253741,760.0,SEC0-1 T+00:12:40 STAGE2 VELOCITY,parsed,s,760.0,760.0,raw,"TOUCHDOWN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"015,884 STAGE2 MPH ALTITUDE",parsed,MPH,15884.0,7100.783359999999,raw,"000,104 MI",parsed,MI,0.104,167.371776,raw
45914,766.0039628286855,762.0,SEC0-1 T+00:12:42 STAGE2 VELOCITY,parsed,s,762.0,762.0,raw,"COUCHDOWN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"015,953 STAGE2 MPH ALTITUDE",parsed,MPH,15953.0,7131.62912,raw,"000,103 MI",parsed,MI,0.103,165.762432,raw
46034,768.0059769319969,764.0,SEC0-1 T+00:12:44 STAGE2 VELOCITY,parsed,s,764.0,764.0,raw,"TOUCHDOWN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,049 STAGE2 MPH ALTITUDE",parsed,MPH,16049.0,7174.54496,raw,"000,103 MI",parsed,MI,0.103,165.762432,raw
46154,770.0079910353084,765.0,SEC0-1 T+00:12:45 STAGE2 VELOCITY,parsed,s,765.0,765.0,raw,"TOUCHOOWN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,601'910 STAGE2 MPH ALTITUDE,parsed,MPH,601.0,268.67104,raw,"000,103 MI",parsed,MI,0.103,165.762432,raw
46273,771.9933216877589,768.0,SEC0-1 T+00:12:48 STAGE2 VELOCITY,parsed,s,768.0,768.0,raw,"OUCHOONN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,244 STAGE2 MPH ALTITUDE",parsed,MPH,16244.0,7261.7177599999995,raw,"000,103 MI",parsed,MI,0.103,165.762432,raw
46393,773.9953357910704,770.0,SEC0-1 T+00:12:50 STAGE2 VELOCITY,parsed,s,770.0,770.0,raw,"OUGHOOWN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,327 STAGE2 MPH ALTITUDE",parsed,MPH,16327.0,7298.82208,raw,"000,103 MI",parsed,MI,0.103,165.762432,raw
46513,775.9973498943818,772.0,SECO-1 T+00:12:52 STAGE2 VELOCITY,parsed,s,772.0,772.0,raw,"OOCHOONN 000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,415 STAGE2 MPH ALTITUDE",parsed,MPH,16415.0,7338.161599999999,raw,"000,103 MI",parsed,MI,0.103,165.762432,raw
46633,777.9993639976933,773.0,T+00:12:53 STAGE2 VELOCITY,parsed,s,773.0,773.0,raw,"STAGE1 000,000 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000",parsed,MI,0.0,0.0,raw,"016,499 STAGE2 MPH ALTITUDE",parsed,MPH,16499.0,7375.71296,raw,"000,103 MI",parsed,MI,0.103,165.762432,raw
46753,780.0013781010048,776.0,T+00:12:56 STAGE2 VELOCITY,parsed,s,776.0,776.0,raw,"STAGE1 000,000 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000",parsed,MI,0.0,0.0,raw,"016,600 STAGE2 ALTITUDE MPH",parsed,MPH,16600.0,7420.864,raw,"000,102 MI",parsed,MI,0.102,164.153088,raw
46873,782.0033922043162,778.0,T+00:12:58 STAGE2 VELOCITY,parsed,s,778.0,778.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000",parsed,MI,0.0,0.0,raw,"016,702 STAGE2 ALTITUDE MPH",parsed,MPH,16702.0,7466.46208,raw,"000,102 MI",parsed,MI,0.102,164.153088,raw
46993,784.0054063076277,780.0,T+00:13:00 STAGE2 VELOCITY,parsed,s,780.0,780.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000",parsed,MI,0.0,0.0,raw,"016,788 STAGE2 ALTITUDE MPH",parsed,MPH,16788.0,7504.90752,raw,"000,102 MI",parsed,MI,0.102,164.153088,raw
47113,786.0074204109392,782.0,T+00: 13:02 STAGE2 VELOCITY,parsed,s,782.0,782.0,raw,"STAGE1 STAGE1 000,000 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000",parsed,MI,0.0,0.0,raw,"016,849 STAGE2 ALTITUDE MPH",parsed,MPH,16849.0,7532.17696,raw,"000,102 MI",parsed,MI,0.102,164.153088,raw
47232,787.9927510633896,784.0,T+00: 13:04 STAGE2 VELOCITY,parsed,s,784.0,784.0,raw,"STAGE1 000,000 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000",parsed,MI,0.0,0.0,raw,"016,855 STAGE2 ALTITUDE MPH",parsed,MPH,16855.0,7534.8592,raw,"000,102 MI",parsed,MI,0.102,164.153088,raw
47352,789.9947651667011,786.0,T+00:13:06 STAGE2 VELOCITY,parsed,s,786.0,786.0,raw,"STAGE1 STAGE1 000,000 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000",parsed,MI,0.0,0.0,raw,"016,856 STAGE2 ALTITUDE MPH",parsed,MPH,16856.0,7535.30624,raw,"000,102 MI",parsed,MI,0.102,164.153088,raw
47472,791.9967792700126,788.0,T+00:13:08 STAGE2 VELOCITY,parsed,s,788.0,788.0,raw,"STAGE1 000,000 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000",parsed,MI,0.0,0.0,raw,"016,856 STAGE2 ALTITUDE MPH",parsed,MPH,16856.0,7535.30624,raw,"000,102 MI",parsed,MI,0.102,164.153088,raw
47592,793.998793373324,789.0,SEC0-1 T+00:13:09 STAGE2 VELOCITY,parsed,s,789.0,789.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,856 STAGE2 MPH ALTITUDE",parsed,MPH,16856.0,7535.30624,raw,"000,102 MI",parsed,MI,0.102,164.153088,raw
47712,796.0008074766355,792.0,SEC0-1 T+00:13: 12 STAGE2 VELOCITY,parsed,s,792.0,792.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,856 STAGE2 MPH ALTITUDE",parsed,MPH,16856.0,7535.30624,raw,"000,102 MI",parsed,MI,0.102,164.153088,raw
47832,798.002821579947,794.0,SEC0-1 T+00:13: 14 STAGE2 VELOCITY,parsed,s,794.0,794.0,raw,"000,000 STAGE1 STAGE1 MPH VELDCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,856 STAGE2 MPH ALTITUDE",parsed,MPH,16856.0,7535.30624,raw,"000,102 MI",parsed,MI,0.102,164.153088,raw
47952,800.0048356832584,795.0,SEC0-1 T+00: 13:15 STAGE2 VELOCITY,parsed,s,795.0,795.0,raw,"000,000 STAGE1 STAGE1 MPH VELDCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,856 STAGE2 MPH ALTITUDE",parsed,MPH,16856.0,7535.30624,raw,"000,102 MI",parsed,MI,0.102,164.153088,raw
48072,802.0068497865699,797.0,SEC0-1 T+00:13: 17 STAGE2 VELOCITY,parsed,s,797.0,797.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,857 STAGE2 MPH ALTITUDE",parsed,MPH,16857.0,7535.75328,raw,"000,102 MI",parsed,MI,0.102,164.153088,raw
48191,803.9921804390203,799.0,SEC0-1 T+00:13: 19 STAGE2 VELOCITY,parsed,s,799.0,799.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,857 STAGE2 MPH ALTITUDE",parsed,MPH,16857.0,7535.75328,raw,"000,102 MI",parsed,MI,0.102,164.153088,raw
48311,805.9941945423318,801.0,SEC0-1 T+00:13:21 STAGE2 VELOCITY,parsed,s,801.0,801.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,858 STAGE2 MPH ALTITUDE",parsed,MPH,16858.0,7536.20032,raw,"000,102 MI",parsed,MI,0.102,164.153088,raw
48431,807.9962086456433,803.0,SECO-1 T+00:13:23 STAGE2 VELOCITY,parsed,s,803.0,803.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,858 STAGE2 MPH ALTITUDE",parsed,MPH,16858.0,7536.20032,raw,"000,102 MI",parsed,MI,0.102,164.153088,raw
48551,809.9982227489547,805.0,SEC0-1 T+00: 13:25 STAGE2 VELOCITY,parsed,s,805.0,805.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,698'910 STAGE2 MPH ALTITUDE,parsed,MPH,698.0,312.03392,raw,"000,101 MI",parsed,MI,0.101,162.543744,raw
48671,812.0002368522662,808.0,SEC0-1 T+00:13:28 STAGE2 VELOCITY,parsed,s,808.0,808.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,698'910 STAGE2 MPH ALTITUDE,parsed,MPH,698.0,312.03392,raw,"000,101 MI",parsed,MI,0.101,162.543744,raw
48791,814.0022509555777,810.0,SEC0-1 T+00:13:30 STAGE2 VELOCITY,parsed,s,810.0,810.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,698'910 STAGE2 MPH ALTITUDE,parsed,MPH,698.0,312.03392,raw,"000,101 MI",parsed,MI,0.101,162.543744,raw
48911,816.0042650588891,812.0,SEC0-1 T+00:13:32 STAGE2 VELOCITY,parsed,s,812.0,812.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,859 STAGE2 MPH ALTITUDE",parsed,MPH,16859.0,7536.64736,raw,"000,101 MI",parsed,MI,0.101,162.543744,raw
49031,818.0062791622006,814.0,SEC0-1 T+00:13:34 STAGE2 VELOCITY,parsed,s,814.0,814.0,raw,"STAGE1 000,000 STAGE1 MPH VELDCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,698'910 STAGE2 MPH ALTITUDE,parsed,MPH,698.0,312.03392,raw,"000,101 MI",parsed,MI,0.101,162.543744,raw
49151,820.0082932655121,816.0,SEC0-1 T+00:13:36 STAGE2 VELOCITY,parsed,s,816.0,816.0,raw,"STAGE1 000,000 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000",parsed,MI,0.0,0.0,raw,"016,858 STAGE2 MPH ALTITUDE",parsed,MPH,16858.0,7536.20032,raw,"000,101 MI",parsed,MI,0.101,162.543744,raw
49270,821.9936239179626,817.0,SECO-1 T+00:13:37 STAGE2 VELOCITY,parsed,s,817.0,817.0,raw,"STAGE1 STAGE1 000,000 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000",parsed,MI,0.0,0.0,raw,"016,859 STAGE2 MPH ALTITUDE",parsed,MPH,16859.0,7536.64736,raw,"000,101 MI",parsed,MI,0.101,162.543744,raw
49390,823.9956380212741,819.0,SEC0-1 T+00:13:39 STAGE2 VELOCITY,parsed,s,819.0,819.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,859 000 STAGE 2 MPH ALTITUDE",parsed,MPH,16859.0,7536.64736,raw,"000,101 MI",parsed,MI,0.101,162.543744,raw
49510,825.9976521245854,821.0,SECO-1 T+00:13:41 STAGE2 VELOCITY,parsed,s,821.0,821.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,859 STAGE2 MPH ALTITUDE",parsed,MPH,16859.0,7536.64736,raw,"000,101 MI",parsed,MI,0.101,162.543744,raw
49630,827.9996662278969,823.0,SEC0-1 T+00:13:43 STAGE2 VELOCITY,parsed,s,823.0,823.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,860 STAGE2 MPH ALTITUDE",parsed,MPH,16860.0,7537.0944,raw,"000,101 MI",parsed,MI,0.101,162.543744,raw
49750,830.0016803312084,826.0,SEC0-1 T+00:13:46 STAGE2 VELOCITY,parsed,s,826.0,826.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,860 STAGE2 MPH ALTITUDE",parsed,MPH,16860.0,7537.0944,raw,"000,101 MI",parsed,MI,0.101,162.543744,raw
49870,832.0036944345198,827.0,SEC0-1 T+00:13:47 STAGE2 VELOCITY,parsed,s,827.0,827.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,861 STAGE2 MPH ALTITUDE",parsed,MPH,16861.0,7537.54144,raw,"000,101 MI",parsed,MI,0.101,162.543744,raw
49990,834.0057085378313,830.0,SEC0-1 T+00:13:50 STAGE2 VELOCITY,parsed,s,830.0,830.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,861 STAGE2 MPH ALTITUDE",parsed,MPH,16861.0,7537.54144,raw,"000,101 MI",parsed,MI,0.101,162.543744,raw
50110,836.0077226411428,832.0,SEC0-1 T+00:13:52 STAGE2 VELOCITY,parsed,s,832.0,832.0,raw,"000,000 STAGE1 STAGE1 MPH VELOCITY ALTITUDE",parsed,MPH,0.0,0.0,raw,"000,000 FT",parsed,FT,0.0,0.0,raw,"016,861 STAGE2 MPH ALTITUDE",parsed,MPH,16861.0,7537.54144,raw,"000,101 MI",parsed,MI,0.101,162.543744,raw
